date,geo,Asphalt/concrete work,Driveway sealing,Gutter cleaning,Junk removal,Pressure washing,Soft washing,Tree service,Window cleaning
2024-10-20,UT,0.0,0.0,0.0,0.0,0.0,0.0,57.0,16.0
2024-10-20,VA,0.0,0.0,19.0,25.0,21.0,0.0,43.0,47.0
2024-10-20,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,WA,0.0,0.0,31.0,51.0,0.0,0.0,43.0,28.0
2024-10-20,WI,0.0,0.0,38.0,25.0,0.0,79.0,38.0,63.0
2024-10-20,WV,0.0,0.0,100.0,0.0,0.0,0.0,41.0,0.0
2024-10-20,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,AL,0.0,0.0,0.0,0.0,32.0,0.0,36.0,0.0
2024-10-27,AR,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2024-10-27,AZ,0.0,0.0,0.0,29.0,0.0,0.0,48.0,54.0
2024-10-27,CA,0.0,0.0,43.0,52.0,31.0,72.0,59.0,47.0
2024-10-27,CO,0.0,0.0,40.0,44.0,0.0,0.0,26.0,46.0
2024-10-27,CT,0.0,0.0,46.0,36.0,0.0,0.0,29.0,0.0
2024-10-27,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,FL,0.0,0.0,22.0,54.0,56.0,0.0,57.0,67.0
2024-10-27,GA,0.0,0.0,24.0,48.0,38.0,0.0,39.0,45.0
2024-10-27,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,IA,0.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0
2024-10-27,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,IL,0.0,0.0,29.0,54.0,26.0,0.0,43.0,40.0
2024-10-27,IN,0.0,100.0,0.0,37.0,32.0,0.0,36.0,42.0
2024-10-27,KS,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0
2024-10-27,KY,0.0,0.0,0.0,0.0,11.0,0.0,24.0,6.0
2024-10-27,LA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2024-10-27,MA,0.0,0.0,42.0,41.0,29.0,0.0,39.0,35.0
2024-10-27,MD,0.0,0.0,8.0,21.0,11.0,0.0,29.0,0.0
2024-10-27,ME,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
2024-10-27,MI,0.0,0.0,28.0,41.0,0.0,0.0,43.0,45.0
2024-10-27,MN,0.0,0.0,31.0,53.0,0.0,0.0,40.0,40.0
2024-10-27,MO,0.0,0.0,0.0,40.0,0.0,0.0,49.0,28.0
2024-10-27,MS,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-10-27,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,NC,0.0,0.0,29.0,29.0,42.0,0.0,56.0,38.0
2024-10-27,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,NE,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2024-10-27,NH,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2024-10-27,NJ,0.0,0.0,29.0,35.0,31.0,0.0,45.0,24.0
2024-10-27,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,NV,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2024-10-27,NY,0.0,0.0,29.0,43.0,28.0,0.0,23.0,48.0
2024-10-27,OH,0.0,0.0,42.0,41.0,24.0,0.0,42.0,37.0
2024-10-27,OK,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2024-10-27,OR,0.0,0.0,37.0,43.0,29.0,0.0,30.0,52.0
2024-10-27,PA,0.0,0.0,19.0,41.0,26.0,0.0,45.0,47.0
2024-10-27,RI,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-10-27,SC,0.0,0.0,0.0,25.0,31.0,0.0,28.0,0.0
2024-10-27,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,TN,0.0,0.0,0.0,36.0,30.0,0.0,44.0,17.0
2024-10-27,TX,0.0,0.0,29.0,41.0,35.0,0.0,44.0,49.0
2024-10-27,UT,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.0
2024-10-27,VA,0.0,0.0,21.0,25.0,30.0,0.0,42.0,30.0
2024-10-27,VT,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
2024-10-27,WA,0.0,0.0,33.0,39.0,0.0,0.0,40.0,45.0
2024-10-27,WI,0.0,0.0,51.0,28.0,55.0,0.0,34.0,44.0
2024-10-27,WV,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
2024-10-27,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,AL,0.0,0.0,0.0,0.0,34.0,0.0,35.0,43.0
2024-11-03,AR,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-11-03,AZ,0.0,0.0,0.0,37.0,14.0,0.0,30.0,43.0
2024-11-03,CA,0.0,0.0,44.0,50.0,36.0,56.0,68.0,44.0
2024-11-03,CO,0.0,0.0,43.0,43.0,0.0,0.0,32.0,22.0
2024-11-03,CT,0.0,0.0,71.0,0.0,0.0,0.0,42.0,0.0
2024-11-03,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,FL,0.0,0.0,23.0,45.0,55.0,0.0,50.0,65.0
2024-11-03,GA,0.0,0.0,21.0,39.0,28.0,0.0,35.0,33.0
2024-11-03,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,IA,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0
2024-11-03,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,IL,0.0,0.0,42.0,43.0,22.0,0.0,38.0,47.0
2024-11-03,IN,0.0,0.0,33.0,42.0,0.0,0.0,32.0,0.0
2024-11-03,KS,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-11-03,KY,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0
2024-11-03,LA,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0
2024-11-03,MA,0.0,0.0,54.0,35.0,0.0,0.0,30.0,37.0
2024-11-03,MD,0.0,0.0,16.0,30.0,0.0,0.0,30.0,0.0
2024-11-03,ME,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-11-03,MI,0.0,0.0,50.0,37.0,18.0,0.0,39.0,33.0
2024-11-03,MN,0.0,0.0,56.0,33.0,0.0,0.0,19.0,43.0
2024-11-03,MO,0.0,0.0,33.0,39.0,0.0,0.0,36.0,26.0
2024-11-03,MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,NC,0.0,0.0,19.0,38.0,36.0,0.0,49.0,48.0
2024-11-03,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,NH,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2024-11-03,NJ,0.0,0.0,38.0,41.0,19.0,0.0,39.0,29.0
2024-11-03,NM,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
2024-11-03,NV,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-11-03,NY,0.0,0.0,27.0,37.0,28.0,0.0,27.0,54.0
2024-11-03,OH,0.0,0.0,41.0,31.0,23.0,0.0,30.0,26.0
2024-11-03,OK,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2024-11-03,OR,0.0,0.0,39.0,22.0,27.0,0.0,26.0,33.0
2024-11-03,PA,0.0,0.0,27.0,35.0,20.0,0.0,30.0,43.0
2024-11-03,RI,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,SC,0.0,0.0,32.0,0.0,29.0,0.0,20.0,22.0
2024-11-03,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,TN,0.0,0.0,24.0,39.0,29.0,0.0,39.0,30.0
2024-11-03,TX,0.0,0.0,37.0,43.0,35.0,0.0,39.0,40.0
2024-11-03,UT,0.0,0.0,0.0,35.0,0.0,0.0,35.0,10.0
2024-11-03,VA,0.0,0.0,39.0,11.0,26.0,0.0,43.0,43.0
2024-11-03,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,WA,100.0,0.0,40.0,28.0,16.0,0.0,29.0,39.0
2024-11-03,WI,0.0,0.0,38.0,33.0,0.0,0.0,26.0,53.0
2024-11-03,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,AL,0.0,0.0,0.0,51.0,37.0,0.0,38.0,0.0
2024-11-10,AR,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2024-11-10,AZ,0.0,0.0,0.0,49.0,15.0,0.0,51.0,53.0
2024-11-10,CA,0.0,0.0,51.0,50.0,41.0,44.0,60.0,48.0
2024-11-10,CO,0.0,0.0,36.0,39.0,0.0,0.0,40.0,20.0
2024-11-10,CT,0.0,0.0,62.0,0.0,0.0,0.0,35.0,39.0
2024-11-10,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,FL,0.0,0.0,23.0,50.0,69.0,0.0,54.0,61.0
2024-11-10,GA,0.0,0.0,25.0,47.0,32.0,0.0,39.0,42.0
2024-11-10,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,IA,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2024-11-10,ID,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
2024-11-10,IL,0.0,0.0,36.0,56.0,17.0,0.0,36.0,30.0
2024-11-10,IN,0.0,0.0,0.0,55.0,0.0,0.0,28.0,50.0
2024-11-10,KS,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-11-10,KY,0.0,0.0,0.0,35.0,12.0,0.0,17.0,0.0
2024-11-10,LA,0.0,0.0,0.0,0.0,32.0,0.0,27.0,0.0
2024-11-10,MA,0.0,0.0,54.0,43.0,31.0,0.0,31.0,49.0
2024-11-10,MD,0.0,0.0,8.0,19.0,10.0,0.0,29.0,17.0
2024-11-10,ME,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2024-11-10,MI,0.0,0.0,28.0,42.0,16.0,0.0,38.0,35.0
2024-11-10,MN,0.0,0.0,37.0,32.0,0.0,0.0,32.0,37.0
2024-11-10,MO,0.0,0.0,46.0,60.0,38.0,0.0,40.0,46.0
2024-11-10,MS,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2024-11-10,MT,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-11-10,NC,0.0,0.0,32.0,46.0,37.0,0.0,41.0,28.0
2024-11-10,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,NE,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2024-11-10,NH,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2024-11-10,NJ,0.0,0.0,40.0,37.0,23.0,0.0,35.0,25.0
2024-11-10,NM,0.0,0.0,0.0,84.0,0.0,0.0,60.0,0.0
2024-11-10,NV,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0
2024-11-10,NY,0.0,0.0,35.0,39.0,25.0,0.0,24.0,43.0
2024-11-10,OH,0.0,0.0,45.0,40.0,22.0,0.0,39.0,31.0
2024-11-10,OK,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-11-10,OR,0.0,0.0,44.0,31.0,0.0,0.0,26.0,29.0
2024-11-10,PA,0.0,0.0,33.0,39.0,29.0,0.0,39.0,42.0
2024-11-10,RI,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,SC,0.0,0.0,0.0,0.0,51.0,0.0,25.0,0.0
2024-11-10,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,TN,0.0,0.0,31.0,25.0,31.0,0.0,52.0,30.0
2024-11-10,TX,0.0,0.0,27.0,54.0,38.0,0.0,44.0,51.0
2024-11-10,UT,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-11-10,VA,0.0,0.0,37.0,16.0,29.0,0.0,38.0,34.0
2024-11-10,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,WA,0.0,0.0,48.0,58.0,31.0,0.0,39.0,32.0
2024-11-10,WI,0.0,0.0,43.0,37.0,0.0,0.0,35.0,48.0
2024-11-10,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,AL,0.0,0.0,0.0,0.0,37.0,0.0,38.0,0.0
2024-11-17,AR,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-11-17,AZ,0.0,0.0,0.0,36.0,22.0,0.0,50.0,48.0
2024-11-17,CA,0.0,0.0,79.0,49.0,37.0,50.0,60.0,51.0
2024-11-17,CO,0.0,0.0,44.0,48.0,0.0,0.0,30.0,44.0
2024-11-17,CT,0.0,0.0,68.0,39.0,0.0,0.0,34.0,56.0
2024-11-17,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,FL,0.0,0.0,16.0,45.0,58.0,0.0,41.0,78.0
2024-11-17,GA,0.0,0.0,31.0,60.0,40.0,0.0,37.0,34.0
2024-11-17,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,IA,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
2024-11-17,ID,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2024-11-17,IL,0.0,0.0,37.0,44.0,24.0,0.0,30.0,21.0
2024-11-17,IN,0.0,0.0,59.0,38.0,0.0,0.0,29.0,31.0
2024-11-17,KS,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2024-11-17,KY,0.0,0.0,0.0,38.0,0.0,0.0,28.0,0.0
2024-11-17,LA,0.0,0.0,0.0,0.0,63.0,0.0,22.0,0.0
2024-11-17,MA,0.0,0.0,58.0,40.0,0.0,0.0,43.0,48.0
2024-11-17,MD,0.0,0.0,11.0,25.0,15.0,0.0,38.0,11.0
2024-11-17,ME,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2024-11-17,MI,0.0,0.0,40.0,32.0,19.0,0.0,28.0,36.0
2024-11-17,MN,0.0,0.0,38.0,29.0,0.0,0.0,23.0,48.0
2024-11-17,MO,0.0,0.0,36.0,0.0,0.0,0.0,44.0,40.0
2024-11-17,MS,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-11-17,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,NC,0.0,0.0,35.0,28.0,31.0,0.0,53.0,39.0
2024-11-17,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,NE,0.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0
2024-11-17,NH,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
2024-11-17,NJ,0.0,0.0,47.0,33.0,26.0,0.0,31.0,24.0
2024-11-17,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,NV,0.0,0.0,0.0,0.0,0.0,0.0,39.0,41.0
2024-11-17,NY,0.0,0.0,32.0,31.0,19.0,0.0,23.0,32.0
2024-11-17,OH,0.0,0.0,34.0,33.0,29.0,0.0,30.0,27.0
2024-11-17,OK,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-11-17,OR,0.0,0.0,56.0,43.0,0.0,0.0,32.0,40.0
2024-11-17,PA,0.0,0.0,28.0,34.0,22.0,0.0,39.0,25.0
2024-11-17,RI,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2024-11-17,SC,0.0,0.0,0.0,24.0,28.0,0.0,27.0,34.0
2024-11-17,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,TN,0.0,0.0,30.0,46.0,21.0,0.0,41.0,20.0
2024-11-17,TX,0.0,0.0,25.0,43.0,41.0,0.0,41.0,51.0
2024-11-17,UT,0.0,0.0,0.0,0.0,0.0,0.0,64.0,13.0
2024-11-17,VA,0.0,0.0,30.0,17.0,30.0,0.0,36.0,34.0
2024-11-17,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,WA,0.0,0.0,36.0,44.0,0.0,0.0,75.0,21.0
2024-11-17,WI,0.0,0.0,32.0,0.0,0.0,0.0,25.0,32.0
2024-11-17,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,AL,0.0,0.0,0.0,0.0,29.0,0.0,32.0,0.0
2024-11-24,AR,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2024-11-24,AZ,0.0,0.0,0.0,39.0,18.0,0.0,33.0,42.0
2024-11-24,CA,0.0,0.0,53.0,52.0,42.0,45.0,59.0,45.0
2024-11-24,CO,0.0,0.0,0.0,21.0,0.0,0.0,26.0,41.0
2024-11-24,CT,0.0,0.0,0.0,44.0,0.0,0.0,30.0,0.0
2024-11-24,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,FL,0.0,0.0,22.0,36.0,44.0,0.0,34.0,55.0
2024-11-24,GA,0.0,0.0,23.0,40.0,38.0,0.0,28.0,35.0
2024-11-24,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,IA,0.0,0.0,0.0,0.0,54.0,0.0,18.0,0.0
2024-11-24,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,IL,0.0,0.0,31.0,42.0,26.0,0.0,31.0,29.0
2024-11-24,IN,0.0,0.0,38.0,42.0,0.0,0.0,23.0,0.0
2024-11-24,KS,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2024-11-24,KY,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2024-11-24,LA,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2024-11-24,MA,0.0,0.0,38.0,35.0,0.0,0.0,27.0,29.0
2024-11-24,MD,0.0,0.0,8.0,0.0,0.0,0.0,25.0,0.0
2024-11-24,ME,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2024-11-24,MI,0.0,0.0,38.0,30.0,0.0,0.0,26.0,27.0
2024-11-24,MN,0.0,0.0,0.0,43.0,0.0,0.0,23.0,0.0
2024-11-24,MO,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0
2024-11-24,MS,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2024-11-24,MT,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2024-11-24,NC,0.0,0.0,25.0,30.0,21.0,0.0,32.0,34.0
2024-11-24,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,NE,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2024-11-24,NH,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2024-11-24,NJ,0.0,0.0,35.0,29.0,0.0,0.0,32.0,0.0
2024-11-24,NM,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
2024-11-24,NV,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
2024-11-24,NY,0.0,0.0,32.0,32.0,23.0,0.0,20.0,32.0
2024-11-24,OH,0.0,0.0,34.0,25.0,21.0,0.0,33.0,14.0
2024-11-24,OK,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2024-11-24,OR,0.0,0.0,58.0,37.0,0.0,0.0,38.0,25.0
2024-11-24,PA,0.0,0.0,17.0,30.0,29.0,0.0,24.0,28.0
2024-11-24,RI,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
2024-11-24,SC,0.0,0.0,34.0,31.0,36.0,0.0,17.0,0.0
2024-11-24,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,TN,0.0,0.0,0.0,31.0,22.0,0.0,43.0,0.0
2024-11-24,TX,0.0,0.0,31.0,51.0,31.0,69.0,38.0,47.0
2024-11-24,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,VA,0.0,0.0,40.0,16.0,20.0,0.0,41.0,37.0
2024-11-24,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,WA,0.0,0.0,35.0,40.0,0.0,0.0,44.0,33.0
2024-11-24,WI,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2024-11-24,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,AL,0.0,0.0,0.0,0.0,25.0,0.0,32.0,0.0
2024-12-01,AR,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2024-12-01,AZ,0.0,0.0,0.0,31.0,22.0,0.0,45.0,39.0
2024-12-01,CA,0.0,0.0,40.0,49.0,34.0,71.0,56.0,46.0
2024-12-01,CO,0.0,0.0,37.0,42.0,36.0,0.0,20.0,29.0
2024-12-01,CT,0.0,0.0,47.0,43.0,0.0,0.0,30.0,0.0
2024-12-01,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,FL,0.0,0.0,21.0,42.0,53.0,0.0,46.0,59.0
2024-12-01,GA,0.0,0.0,30.0,44.0,28.0,0.0,31.0,28.0
2024-12-01,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,IA,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2024-12-01,ID,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-12-01,IL,0.0,0.0,23.0,37.0,24.0,0.0,32.0,19.0
2024-12-01,IN,0.0,0.0,0.0,36.0,26.0,0.0,28.0,29.0
2024-12-01,KS,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
2024-12-01,KY,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2024-12-01,LA,0.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0
2024-12-01,MA,0.0,0.0,45.0,45.0,0.0,0.0,24.0,49.0
2024-12-01,MD,0.0,0.0,0.0,23.0,10.0,0.0,31.0,0.0
2024-12-01,ME,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2024-12-01,MI,0.0,0.0,0.0,37.0,0.0,0.0,28.0,17.0
2024-12-01,MN,0.0,0.0,0.0,37.0,0.0,0.0,22.0,25.0
2024-12-01,MO,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-12-01,MS,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2024-12-01,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,NC,0.0,0.0,24.0,39.0,28.0,0.0,37.0,36.0
2024-12-01,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,NE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2024-12-01,NH,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-12-01,NJ,0.0,0.0,31.0,36.0,23.0,0.0,26.0,15.0
2024-12-01,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,NV,0.0,0.0,0.0,43.0,0.0,0.0,36.0,45.0
2024-12-01,NY,0.0,0.0,27.0,39.0,25.0,0.0,22.0,42.0
2024-12-01,OH,0.0,0.0,36.0,39.0,17.0,0.0,21.0,17.0
2024-12-01,OK,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2024-12-01,OR,0.0,0.0,47.0,37.0,0.0,0.0,25.0,34.0
2024-12-01,PA,0.0,0.0,17.0,23.0,23.0,0.0,25.0,35.0
2024-12-01,RI,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2024-12-01,SC,0.0,0.0,32.0,24.0,30.0,0.0,18.0,21.0
2024-12-01,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,TN,0.0,0.0,0.0,35.0,30.0,0.0,37.0,0.0
2024-12-01,TX,0.0,0.0,22.0,50.0,38.0,0.0,40.0,38.0
2024-12-01,UT,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0
2024-12-01,VA,0.0,0.0,39.0,19.0,23.0,0.0,43.0,24.0
2024-12-01,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,WA,0.0,0.0,19.0,53.0,26.0,0.0,42.0,27.0
2024-12-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0
2024-12-01,WV,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2024-12-01,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,AL,0.0,0.0,0.0,0.0,20.0,0.0,42.0,0.0
2024-12-08,AR,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-12-08,AZ,0.0,0.0,0.0,43.0,15.0,0.0,42.0,40.0
2024-12-08,CA,0.0,0.0,48.0,46.0,33.0,0.0,54.0,40.0
2024-12-08,CO,0.0,0.0,0.0,38.0,0.0,0.0,18.0,34.0
2024-12-08,CT,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
2024-12-08,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,FL,0.0,0.0,16.0,29.0,44.0,42.0,39.0,47.0
2024-12-08,GA,0.0,0.0,43.0,45.0,32.0,0.0,28.0,19.0
2024-12-08,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2024-12-08,IA,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2024-12-08,ID,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-12-08,IL,0.0,0.0,11.0,28.0,15.0,0.0,25.0,19.0
2024-12-08,IN,0.0,0.0,0.0,0.0,33.0,0.0,28.0,30.0
2024-12-08,KS,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2024-12-08,KY,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
2024-12-08,LA,0.0,90.0,0.0,44.0,26.0,0.0,20.0,0.0
2024-12-08,MA,0.0,0.0,28.0,50.0,0.0,0.0,32.0,36.0
2024-12-08,MD,0.0,0.0,0.0,18.0,0.0,0.0,30.0,0.0
2024-12-08,ME,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2024-12-08,MI,0.0,0.0,27.0,22.0,0.0,0.0,28.0,26.0
2024-12-08,MN,0.0,0.0,0.0,38.0,0.0,0.0,16.0,0.0
2024-12-08,MO,0.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0
